,lineItem/UsageAccountId,lineItem/ResourceId,bill/BillingPeriodStartDate,lineItem/UsageAmount_ComputeHours,lineItem/UsageAmount_StorageGB,lineItem/UsageAmount_APIRequests,lineItem/UnblendedCost,product/ProductName,lineItem/LineItemDescription
700,Internal-Tools,ebs-113b578,2026-06,0.0,471.36,0.0,294.59999999999997,EBS,io2 volumes database
701,Partner-Integration,elb-06d8314,2026-06,855.0,0.0,11875263.6,172.89600000000002,ELB,Classic load balancer
702,Compliance-Audit,ses-0d16832,2026-06,0.0,0.0,2160740.4,2.592,SES,Transactional email
703,Shared-Services,s3-0eda156,2026-06,0.0,16916.879999999997,3383378.4,592.092,S3,Data lake raw zone
704,Production-Secondary,elb-0487699,2026-06,810.72,0.0,33778879.199999996,245.90399999999997,ELB,Application load balancer
705,Edge-Network,ebs-06de655,2026-06,0.0,160.92,0.0,20.124,EBS,gp3 volumes staging
706,Internal-Tools,lam-0f9d732,2026-06,0.0,0.0,18961033.2,132.732,Lambda,Event processor
707,Internal-Tools,s3-0556224,2026-06,0.0,4828.44,7725367.199999999,352.476,S3,Media content bucket
708,Compliance-Audit,i-0af0314,2026-06,653.28,0.0,0.0,283.332,EC2,t3.medium API server
709,Shared-Services,rds-0454133,2026-06,691.8,480.36,0.0,1368.9599999999998,RDS,db.r5.large PostgreSQL replica
710,Compliance-Audit,ecs-0e22271,2026-06,508.67999999999995,0.0,0.0,928.3199999999999,ECS,Fargate worker cluster
711,DevOps-Central,kin-00ca857,2026-06,973.56,0.0,40562698.8,592.212,Kinesis,Data stream ingestion
712,Production-Main,ec-0bc4932,2026-06,1293.48,0.0,0.0,931.3199999999999,ElastiCache,Redis production cluster
713,Internal-Tools,s3-0cf7590,2026-06,0.0,8237.76,514856.39999999997,205.956,S3,Log archive bucket
714,Security-Ops,s3-0182639,2026-06,0.0,4194.0,25164267.599999998,1048.512,S3,Production asset storage
715,Data-Science,i-0e0c224,2026-06,440.4,0.0,0.0,1277.5079999999998,EC2,c5.2xlarge HPC node
716,Partner-Integration,ecs-03d7683,2026-06,541.32,0.0,0.0,987.996,ECS,Fargate API cluster
717,Security-Ops,lam-0988526,2026-06,0.0,0.0,27455491.2,192.18,Lambda,Data transformer
718,Finance-Systems,s3-079a209,2026-06,0.0,6427.92,10284758.4,469.248,S3,Media content bucket
719,Partner-Integration,sm-0ed5679,2026-06,0.0,0.0,1842753.5999999999,7.38,Secrets Manager,Application secrets
720,Production-Main,r53-0012755,2026-06,0.0,0.0,16711995.6,25.068,Route 53,Health checks
721,Edge-Network,ebs-0dd1202,2026-06,0.0,252.71999999999997,0.0,31.595999999999997,EBS,gp3 volumes staging
722,Data-Science,rds-0d7c680,2026-06,996.24,276.84,0.0,899.424,RDS,db.t3.large development DB
723,Production-Main,s3-0016611,2026-06,0.0,1018.56,2037212.4,89.124,S3,Artifact storage
724,Edge-Network,ecs-0320455,2026-06,234.6,0.0,0.0,428.19599999999997,ECS,Fargate batch cluster
725,Marketing-Platform,sqs-01db272,2026-06,0.0,0.0,631080.0,0.312,SQS,Dead letter queue
726,Shared-Services,rds-09c6142,2026-06,705.24,489.72,0.0,1395.684,RDS,db.r5.large PostgreSQL replica
727,Partner-Integration,rds-086c113,2026-06,540.96,150.24,0.0,638.4359999999999,RDS,db.t3.medium MySQL staging
728,Marketing-Platform,i-0dcc735,2026-06,665.0400000000001,0.0,0.0,576.24,EC2,m5.large monitoring server
729,Security-Ops,lam-0e9d376,2026-06,0.0,0.0,27326626.8,191.28,Lambda,Data transformer
730,Security-Ops,lam-017b358,2026-06,0.0,0.0,69882835.2,489.17999999999995,Lambda,Auth token validator
731,Security-Ops,s3-0540342,2026-06,0.0,21009.719999999998,4201940.399999999,735.3359999999999,S3,Data lake raw zone
732,Mobile-Backend,kin-0db1783,2026-06,725.16,0.0,30213081.599999998,441.10799999999995,Kinesis,Data stream ingestion
733,Production-Secondary,r53-0088920,2026-06,0.0,0.0,12234278.4,18.348,Route 53,Health checks
734,DevOps-Central,ec-07fb671,2026-06,936.24,0.0,0.0,674.088,ElastiCache,Redis production cluster
735,Marketing-Platform,vpn-0547838,2026-06,1170.0,0.0,0.0,593.088,VPN Gateway,Site-to-site VPN
736,Security-Ops,sm-0192528,2026-06,0.0,0.0,1262440.8,5.052,Secrets Manager,Application secrets
737,Marketing-Platform,rds-0dc3816,2026-06,834.72,579.72,0.0,1652.2079999999999,RDS,db.r5.large PostgreSQL replica
738,Data-Science,ses-014b619,2026-06,0.0,0.0,463512.0,0.552,SES,Marketing email
739,Compliance-Audit,i-0b1a567,2026-06,864.72,0.0,0.0,749.4359999999999,EC2,m5.large monitoring server
740,Marketing-Platform,sm-0e0b262,2026-06,0.0,0.0,1164790.8,4.656,Secrets Manager,Application secrets
741,Edge-Network,i-07f9917,2026-06,706.32,0.0,0.0,2448.576,EC2,m5.2xlarge batch processor
742,ML-Training,i-07b3955,2026-06,878.16,0.0,0.0,760.992,EC2,m5.large monitoring server
743,Production-Secondary,rs-0085981,2026-06,1144.6799999999998,3179.64,0.0,5802.9,Redshift,Data warehouse cluster
744,Finance-Systems,s3-0475629,2026-06,0.0,71.52,35761682.4,232.452,S3,Static website hosting
745,Partner-Integration,sqs-080f764,2026-06,0.0,0.0,549962.4,0.276,SQS,Dead letter queue
746,Edge-Network,lam-0f3f242,2026-06,0.0,0.0,25866915.599999998,181.06799999999998,Lambda,Data transformer
747,Compliance-Audit,rs-115c829,2026-06,0.0,0.0,5899779.6,294.984,Redshift,Spectrum queries
748,Customer-Portal,vpn-10ed434,2026-06,1185.0,0.0,0.0,300.372,VPN Gateway,Client VPN endpoint
749,Compliance-Audit,ses-1003965,2026-06,0.0,0.0,1970138.4,2.364,SES,Transactional email
750,Internal-Tools,rds-0bea427,2026-06,1178.52,1636.9199999999998,0.0,5237.736,RDS,db.r5.2xlarge Aurora cluster
751,ML-Training,r53-0370851,2026-06,0.0,0.0,57892131.6,86.84400000000001,Route 53,DNS hosting
752,ML-Training,i-08d8148,2026-06,756.72,0.0,0.0,2623.524,EC2,r5.2xlarge database server
753,DevOps-Central,ddb-00cf819,2026-06,1032.36,14.28,7169214.0,125.46,DynamoDB,Config store table
754,ML-Training,ec-0ee1247,2026-06,1049.04,0.0,0.0,755.364,ElastiCache,Redis production cluster
755,Edge-Network,sns-103a136,2026-06,0.0,0.0,17183474.4,8.604,SNS,Alert notifications
756,Edge-Network,sns-1116196,2026-06,0.0,0.0,14115182.4,7.056,SNS,Alert notifications
757,Compliance-Audit,sm-113a398,2026-06,0.0,0.0,1583275.2,6.323999999999999,Secrets Manager,Application secrets
758,Production-Main,i-0e83752,2026-06,706.0799999999999,0.0,0.0,2447.46,EC2,m5.2xlarge batch processor
759,Shared-Services,r53-0b86525,2026-06,0.0,0.0,87403180.8,131.1,Route 53,DNS hosting
760,Internal-Tools,elb-02b8525,2026-06,668.0400000000001,0.0,27834643.2,202.632,ELB,Application load balancer
761,QA-Testing,ses-062e201,2026-06,0.0,0.0,3212253.6,3.852,SES,Transactional email
762,Edge-Network,i-0634118,2026-06,944.64,0.0,0.0,3274.716,EC2,r5.2xlarge database server
763,Edge-Network,s3-0319797,2026-06,0.0,15410.04,154099.19999999998,354.432,S3,Backup storage bucket
764,Production-Main,lam-000b396,2026-06,0.0,0.0,20628690.0,144.396,Lambda,Event processor
765,Partner-Integration,elb-03db380,2026-06,607.68,0.0,25318779.599999998,184.32,ELB,Application load balancer
766,Shared-Services,r53-0197483,2026-06,0.0,0.0,83770064.39999999,125.65199999999999,Route 53,DNS hosting
767,Edge-Network,s3-06b2129,2026-06,0.0,76.32,38134729.199999996,247.86,S3,Static website hosting
768,Data-Science,i-013d711,2026-06,835.1999999999999,0.0,0.0,723.8159999999999,EC2,m5.large monitoring server
769,Partner-Integration,elb-0f4c997,2026-06,776.4,0.0,10782070.799999999,156.98399999999998,ELB,Classic load balancer
770,ML-Training,i-0369482,2026-06,1185.72,0.0,0.0,514.236,EC2,t3.medium API server
771,Partner-Integration,ddb-04cf704,2026-06,672.9599999999999,46.8,74778022.8,525.78,DynamoDB,Session store table
772,Compliance-Audit,i-0812373,2026-06,755.28,0.0,0.0,2618.004,EC2,r5.2xlarge database server
773,Marketing-Platform,r53-0aa1477,2026-06,0.0,0.0,62238218.4,93.348,Route 53,DNS hosting
774,Internal-Tools,lam-0eb4918,2026-06,0.0,0.0,27328879.2,191.30399999999997,Lambda,Data transformer
775,QA-Testing,sm-03ed358,2026-06,0.0,0.0,943819.2,3.78,Secrets Manager,Application secrets
776,Finance-Systems,vpn-0c5e853,2026-06,1089.6,0.0,0.0,276.192,VPN Gateway,Client VPN endpoint
777,Edge-Network,ecs-083f327,2026-06,352.56,0.0,0.0,643.308,ECS,Fargate worker cluster
778,Compliance-Audit,kin-0cdf374,2026-06,772.8,0.0,32197904.4,470.08799999999997,Kinesis,Data stream ingestion
779,Compliance-Audit,s3-038e331,2026-06,0.0,12306.48,123064.79999999999,283.044,S3,Backup storage bucket
780,Customer-Portal,ses-09ba980,2026-06,0.0,0.0,2613927.6,3.144,SES,Transactional email
781,Data-Science,i-063f419,2026-06,423.23999999999995,0.0,0.0,1227.5159999999998,EC2,c5.2xlarge HPC node
782,Compliance-Audit,i-0d76887,2026-06,817.0799999999999,0.0,0.0,708.096,EC2,m5.large monitoring server
783,Marketing-Platform,rs-0578755,2026-06,749.64,2082.3599999999997,0.0,3800.0519999999997,Redshift,Data warehouse cluster
784,Production-Main,i-07b0216,2026-06,493.2,0.0,0.0,1430.316,EC2,c5.2xlarge HPC node
785,ML-Training,lam-04e8479,2026-06,0.0,0.0,13293370.799999999,93.05999999999999,Lambda,Notification dispatcher
786,Compliance-Audit,i-039c168,2026-06,1157.64,0.0,0.0,84.516,EC2,t3.micro bastion host
787,Security-Ops,sqs-0889881,2026-06,0.0,0.0,53417592.0,26.712,SQS,Event notification queue
788,Compliance-Audit,i-0954606,2026-06,974.7599999999999,0.0,0.0,844.8,EC2,m5.large monitoring server
789,Partner-Integration,cf-0ccc998,2026-06,0.0,0.0,47511568.8,237.552,CloudFront,CDN API distribution
790,Internal-Tools,ebs-0fd8235,2026-06,0.0,6633.48,0.0,298.512,EBS,st1 volumes archive
791,Marketing-Platform,s3-01ee984,2026-06,0.0,16341.24,163411.19999999998,375.852,S3,Backup storage bucket
792,Security-Ops,sqs-0cc7659,2026-06,0.0,0.0,68674171.2,34.344,SQS,Order processing queue
793,Internal-Tools,ebs-05fe716,2026-06,0.0,1669.0800000000002,0.0,208.632,EBS,gp3 volumes production
794,Marketing-Platform,rds-0f32152,2026-06,1092.6,758.88,0.0,2807.544,RDS,db.r5.xlarge PostgreSQL primary
795,Internal-Tools,lam-05b9579,2026-06,0.0,0.0,28329201.599999998,198.29999999999998,Lambda,Data transformer
796,Edge-Network,s3-05cb638,2026-06,0.0,74.75999999999999,37362211.199999996,242.844,S3,Static website hosting
797,Partner-Integration,s3-03cc842,2026-06,0.0,1462.32,2924743.1999999997,127.95599999999999,S3,Artifact storage
798,Compliance-Audit,s3-0d91108,2026-06,0.0,1073.52,2147270.4,93.94800000000001,S3,Artifact storage
799,Data-Science,i-09a3137,2026-06,774.72,0.0,0.0,1342.812,EC2,r5.xlarge cache server
800,Internal-Tools,s3-0d9a450,2026-06,0.0,7321.92,73216.8,168.39600000000002,S3,Backup storage bucket
801,Marketing-Platform,ddb-0582661,2026-06,787.92,54.72,87548758.8,615.576,DynamoDB,Session store table
802,Security-Ops,ecs-0f12611,2026-06,220.79999999999998,0.0,0.0,403.044,ECS,Fargate batch cluster
803,Edge-Network,ebs-0311888,2026-06,0.0,8208.72,0.0,369.39599999999996,EBS,st1 volumes archive
804,Production-Secondary,ec-0cec280,2026-06,1262.28,0.0,0.0,454.464,ElastiCache,Redis staging cluster
805,Production-Secondary,i-06e3233,2026-06,1227.0,0.0,0.0,1064.232,EC2,t3.large application server
806,Partner-Integration,rds-03c9787,2026-06,1079.52,749.64,0.0,2136.516,RDS,db.r5.large PostgreSQL replica
807,QA-Testing,ses-07c3229,2026-06,0.0,0.0,3189136.8,3.828,SES,Transactional email
808,Finance-Systems,rs-07f1538,2026-06,686.28,1906.3199999999997,0.0,3478.9199999999996,Redshift,Data warehouse cluster
809,Internal-Tools,elb-0d39987,2026-06,1438.0800000000002,0.0,19974642.0,290.82,ELB,Classic load balancer
810,Security-Ops,ecs-09ff179,2026-06,164.88,0.0,0.0,301.152,ECS,Fargate batch cluster
811,ML-Training,i-0b7f363,2026-06,808.1999999999999,0.0,0.0,2801.904,EC2,r5.2xlarge database server
812,Partner-Integration,ddb-03d3612,2026-06,1142.76,158.76000000000002,238067683.2,1785.5040000000001,DynamoDB,Cache table
813,Data-Science,i-0fdf856,2026-06,492.36,0.0,0.0,1706.7959999999998,EC2,m5.2xlarge batch processor
814,Production-Main,ebs-0c33147,2026-06,0.0,666.3599999999999,0.0,416.44800000000004,EBS,io2 volumes database
815,Partner-Integration,elb-1189487,2026-06,676.32,0.0,9393132.0,136.75199999999998,ELB,Classic load balancer
816,Edge-Network,s3-031a417,2026-06,0.0,1380.24,2760499.1999999997,120.768,S3,Artifact storage
817,Internal-Tools,s3-02be827,2026-06,0.0,8775.36,87752.4,201.828,S3,Backup storage bucket
818,Production-Main,s3-0015422,2026-06,0.0,12609.24,788073.6,315.228,S3,Log archive bucket
819,Compliance-Audit,rs-0f61772,2026-06,0.0,0.0,6845714.399999999,342.288,Redshift,Spectrum queries
820,Production-Main,s3-079b598,2026-06,0.0,12131.279999999999,758199.6,303.27599999999995,S3,Log archive bucket
821,ML-Training,ebs-103e746,2026-06,0.0,776.64,0.0,485.34,EBS,io2 volumes database
822,QA-Testing,lam-0684112,2026-06,0.0,0.0,5244378.0,36.96,Lambda,Image resizer
823,Production-Main,cf-0ad5324,2026-06,0.0,0.0,41329604.4,206.64,CloudFront,CDN API distribution
824,Finance-Systems,rds-1083102,2026-06,899.0400000000001,999.12,0.0,2097.9719999999998,RDS,db.m5.xlarge analytics DB
825,Security-Ops,s3-0d22917,2026-06,0.0,23208.24,4641640.8,812.28,S3,Data lake raw zone
826,QA-Testing,elb-0ecf520,2026-06,986.04,0.0,41084355.6,299.088,ELB,Application load balancer
827,Marketing-Platform,rs-1104859,2026-06,0.0,0.0,8307002.399999999,415.344,Redshift,Spectrum queries
828,DevOps-Central,ec-03f6896,2026-06,1015.3199999999999,0.0,0.0,730.992,ElastiCache,Redis production cluster
829,Production-Secondary,sqs-08b9775,2026-06,0.0,0.0,27737325.599999998,13.872,SQS,Event notification queue
830,Production-Secondary,elb-0fae581,2026-06,717.12,0.0,49793352.0,310.716,ELB,Network load balancer
831,Security-Ops,ecs-0f2a294,2026-06,207.83999999999997,0.0,0.0,379.2,ECS,Fargate batch cluster
832,Partner-Integration,sm-0b57782,2026-06,0.0,0.0,1695874.8,6.78,Secrets Manager,Application secrets
833,Compliance-Audit,rds-0a00512,2026-06,1353.0,375.96,0.0,1221.48,RDS,db.t3.large development DB
834,Marketing-Platform,i-0880144,2026-06,784.92,0.0,0.0,2276.28,EC2,c5.2xlarge HPC node
835,Internal-Tools,s3-0d4d615,2026-06,0.0,47.76,23913684.0,155.44799999999998,S3,Static website hosting
836,Customer-Portal,i-09ed915,2026-06,822.0,0.0,0.0,712.9799999999999,EC2,t3.large application server
837,Finance-Systems,vpn-0b15944,2026-06,1112.3999999999999,0.0,0.0,281.94,VPN Gateway,Client VPN endpoint
838,Internal-Tools,vpn-02cf704,2026-06,1160.3999999999999,0.0,0.0,588.264,VPN Gateway,Site-to-site VPN
839,Edge-Network,i-0324608,2026-06,984.3599999999999,0.0,0.0,1706.1719999999998,EC2,r5.xlarge cache server
840,Internal-Tools,ebs-077e364,2026-06,0.0,604.32,0.0,377.748,EBS,io2 volumes database
841,Compliance-Audit,s3-0660837,2026-06,0.0,18512.879999999997,3702541.1999999997,647.94,S3,Data lake raw zone
842,Data-Science,rds-0535688,2026-06,1000.1999999999999,694.44,0.0,2569.944,RDS,db.r5.xlarge PostgreSQL primary
843,Marketing-Platform,nat-01de756,2026-06,653.88,0.0,0.0,149.172,NAT Gateway,Staging VPC NAT
844,Production-Main,i-0010646,2026-06,988.8,0.0,0.0,856.992,EC2,m5.large monitoring server
845,Marketing-Platform,sqs-0be6230,2026-06,0.0,0.0,644869.2,0.324,SQS,Dead letter queue
846,DevOps-Central,ebs-0eed939,2026-06,0.0,648.24,0.0,405.12,EBS,io2 volumes database
847,Marketing-Platform,rds-0f55476,2026-06,1223.28,849.6,0.0,3143.256,RDS,db.r5.xlarge PostgreSQL primary
848,Security-Ops,lam-0777578,2026-06,0.0,0.0,31144333.2,218.004,Lambda,Data transformer
849,Partner-Integration,ddb-040d764,2026-06,1245.6,173.04,259486567.2,1946.148,DynamoDB,Cache table
850,Edge-Network,sns-0686722,2026-06,0.0,0.0,15495133.2,7.752,SNS,Alert notifications
851,Partner-Integration,rs-092a741,2026-06,971.4,2698.3199999999997,0.0,4924.643999999999,Redshift,Data warehouse cluster
852,Compliance-Audit,ses-077a783,2026-06,0.0,0.0,2001278.4,2.4119999999999995,SES,Transactional email
853,Internal-Tools,lam-02c8433,2026-06,0.0,0.0,29911387.2,209.37599999999998,Lambda,Data transformer
854,ML-Training,ec-0a90713,2026-06,1261.2,0.0,0.0,908.088,ElastiCache,Redis production cluster
855,Internal-Tools,elb-0cc9306,2026-06,669.72,0.0,27905397.599999998,203.148,ELB,Application load balancer
856,Data-Science,i-078f171,2026-06,462.84,0.0,0.0,1342.512,EC2,c5.2xlarge HPC node
857,Internal-Tools,s3-05e0714,2026-06,0.0,7558.799999999999,75584.4,173.844,S3,Backup storage bucket
858,Edge-Network,kin-115a265,2026-06,665.88,0.0,18495111.599999998,270.036,Kinesis,Firehose delivery
859,Edge-Network,ecs-0bcd990,2026-06,365.76,0.0,0.0,667.5,ECS,Fargate worker cluster
860,Edge-Network,s3-0c38314,2026-06,0.0,15391.679999999998,153914.4,354.012,S3,Backup storage bucket
861,ML-Training,rds-0967983,2026-06,752.64,836.28,0.0,1756.152,RDS,db.m5.xlarge analytics DB
862,Partner-Integration,s3-06f7590,2026-06,0.0,10740.72,671299.2,268.524,S3,Log archive bucket
863,QA-Testing,elb-0846481,2026-06,957.0,0.0,39877646.4,290.304,ELB,Application load balancer
864,Edge-Network,sns-0459907,2026-06,0.0,0.0,14186612.4,7.092,SNS,Alert notifications
865,Data-Science,i-08de409,2026-06,673.8,0.0,0.0,1167.9599999999998,EC2,r5.xlarge cache server
866,Compliance-Audit,ec-10e5547,2026-06,872.7599999999999,0.0,0.0,628.356,ElastiCache,Redis production cluster
867,ML-Training,i-0b4c167,2026-06,1059.84,0.0,0.0,1837.836,EC2,m5.xlarge web server
868,Security-Ops,sqs-0a52870,2026-06,0.0,0.0,51183112.8,25.595999999999997,SQS,Event notification queue
869,Internal-Tools,lam-02cc497,2026-06,0.0,0.0,3309777.6,23.171999999999997,Lambda,Webhook processor
870,Production-Main,r53-0d5a947,2026-06,0.0,0.0,18084577.2,27.131999999999998,Route 53,Health checks
871,Internal-Tools,s3-0e38705,2026-06,0.0,4471.44,2235733.1999999997,167.68800000000002,S3,Analytics export bucket
872,Edge-Network,vpn-0a43272,2026-06,863.4,0.0,0.0,218.844,VPN Gateway,Client VPN endpoint
873,ML-Training,lam-0372889,2026-06,0.0,0.0,52602532.8,365.59200000000004,Lambda,API gateway handler
874,ML-Training,kin-0b4b498,2026-06,819.4799999999999,0.0,34144356.0,498.504,Kinesis,Data stream ingestion
875,Finance-Systems,elb-0452249,2026-06,713.7599999999999,0.0,9913486.799999999,144.33599999999998,ELB,Classic load balancer
876,Security-Ops,sm-045e298,2026-06,0.0,0.0,1367025.5999999999,5.4719999999999995,Secrets Manager,Application secrets
877,ML-Training,lam-0d73769,2026-06,0.0,0.0,14424196.799999999,100.98,Lambda,Notification dispatcher
878,Marketing-Platform,rs-0ba2171,2026-06,509.03999999999996,1413.9599999999998,0.0,2580.5159999999996,Redshift,Data warehouse cluster
879,Internal-Tools,lam-02cb754,2026-06,0.0,0.0,75069992.39999999,525.492,Lambda,Auth token validator
880,Partner-Integration,rds-0c9f949,2026-06,441.47999999999996,122.51999999999998,0.0,521.112,RDS,db.t3.medium MySQL staging
881,Internal-Tools,s3-0fe8428,2026-06,0.0,7939.679999999999,496219.19999999995,198.48,S3,Log archive bucket
882,Edge-Network,sns-074f285,2026-06,0.0,0.0,14851327.2,7.428,SNS,Alert notifications
883,Security-Ops,lam-0f58332,2026-06,0.0,0.0,1542904.8,11.568,Lambda,Cron job runner
884,Marketing-Platform,i-01eb577,2026-06,797.7599999999999,0.0,0.0,691.9799999999999,EC2,t3.large application server
885,Marketing-Platform,lam-1106899,2026-06,0.0,0.0,21955320.0,153.684,Lambda,Data transformer
886,Edge-Network,sns-030d402,2026-06,0.0,0.0,14681886.0,7.343999999999999,SNS,Alert notifications
887,Internal-Tools,ec-0ef0731,2026-06,727.68,0.0,0.0,523.884,ElastiCache,Redis production cluster
888,Security-Ops,r53-018e416,2026-06,0.0,0.0,12885693.6,19.331999999999997,Route 53,Health checks
889,Shared-Services,rds-0c01640,2026-06,843.9599999999999,234.48,0.0,761.964,RDS,db.t3.large development DB
890,Customer-Portal,vpn-0ca0711,2026-06,1236.7199999999998,0.0,0.0,313.476,VPN Gateway,Client VPN endpoint
891,Production-Main,ebs-0000818,2026-06,0.0,720.72,0.0,450.45599999999996,EBS,io2 volumes database
892,Compliance-Audit,s3-0a24119,2026-06,0.0,15311.64,3062308.8,535.896,S3,Data lake raw zone
893,Production-Secondary,i-007f340,2026-06,1180.56,0.0,0.0,1023.984,EC2,t3.large application server
894,Data-Science,i-0f03164,2026-06,625.92,0.0,0.0,1085.0159999999998,EC2,r5.xlarge cache server
895,Data-Science,i-013e564,2026-06,925.68,0.0,0.0,401.44800000000004,EC2,t3.medium API server
896,Finance-Systems,eks-07ae725,2026-06,1024.92,0.0,0.0,3074.808,EKS,Production K8s cluster
897,Production-Main,cf-0753522,2026-06,0.0,0.0,102831804.0,514.164,CloudFront,CDN media distribution
898,ML-Training,ebs-094c540,2026-06,0.0,841.8,0.0,526.1279999999999,EBS,io2 volumes database
899,QA-Testing,ses-0bb1203,2026-06,0.0,0.0,3354465.6,4.032,SES,Transactional email
900,DevOps-Central,kin-0afa513,2026-06,1098.36,0.0,30510316.799999997,445.464,Kinesis,Firehose delivery
901,Finance-Systems,elb-0dfb753,2026-06,1084.92,0.0,75344494.8,470.148,ELB,Network load balancer
902,Security-Ops,ec-1071526,2026-06,771.0,0.0,0.0,277.596,ElastiCache,Redis staging cluster
903,Finance-Systems,s3-0ffa665,2026-06,0.0,6276.0,10041601.2,458.148,S3,Media content bucket
904,Marketing-Platform,rds-09c8470,2026-06,1214.64,843.6,0.0,3121.1159999999995,RDS,db.r5.xlarge PostgreSQL primary
905,Internal-Tools,elb-05c6198,2026-06,1301.88,0.0,18082729.2,263.28,ELB,Classic load balancer
