Account_Name,Resource_ID,Cloud_Provider,Billing_Period,Compute_Hours,Storage_GB_Used,API_Requests,Total_Charge,Service_Name,Description
Analytics-Platform,csql-080c279,GCP,2026-04,670.7,182.5,0,778.13,Cloud SQL,PostgreSQL replica
Finance-Systems,func-0826413,AZURE,2026-04,0.0,0.0,5646664,81.62,Azure Functions,API handlers
Partner-Integration,sm-04dc286,AWS,2026-04,0.0,0.0,1286812,4.99,Secrets Manager,Application secrets
ML-Training,sqs-0fc9335,AWS,2026-04,0.0,0.0,529815,0.25,SQS,Dead letter queue
Shared-Services,ado-0b78468,AZURE,2026-04,375.9,0.0,0,190.58,Azure DevOps,Pipelines hosted
Mobile-Backend,acr-0b12701,AZURE,2026-04,0.0,192.7,365288,121.71,Container Registry,Docker image registry
Internal-Tools,cr-0dff606,GCP,2026-04,701.8,0.0,14875598,1049.01,Cloud Run,API gateway service
Staging-Env,gcf-104c819,GCP,2026-04,0.0,0.0,12753599,193.22,Cloud Functions,Data triggers
Finance-Systems,sentinel-05e7563,AZURE,2026-04,0.0,0.0,95971582,2263.76,Microsoft Sentinel,SIEM detection
IoT-Platform,bq-0358745,GCP,2026-04,0.0,11989.6,0,4464.11,BigQuery,ML training datasets
Partner-Integration,vai-0d58936,GCP,2026-04,613.2,0.0,0,3133.2,Vertex AI,Training pipelines
Security-Ops,bq-0ea7997,GCP,2026-04,0.0,1639.8,0,642.53,BigQuery,BI reporting views
Customer-Portal,app-06c7409,AZURE,2026-04,657.5,0.0,0,756.07,App Service,API app P2v3
Staging-Env,vai-0fb5320,GCP,2026-04,529.4,0.0,0,2672.86,Vertex AI,Training pipelines
Customer-Portal,blob-0d44180,AZURE,2026-04,0.0,2218.3,5458097,346.19,Blob Storage,Media content
Compliance-Audit,s3-085f937,AWS,2026-04,0.0,13321.4,2578633,449.92,S3,Data lake raw zone
Internal-Tools,nat-1021535,AWS,2026-04,488.4,0.0,0,106.46,NAT Gateway,Dev VPC NAT
Production-Main,vm-109b381,AZURE,2026-04,831.7,0.0,0,1188.04,Virtual Machines,F4s v2 compute node
Finance-Systems,csql-0234326,GCP,2026-04,601.4,179.0,0,728.98,Cloud SQL,PostgreSQL replica
Marketing-Platform,ddb-0a83584,AWS,2026-04,494.1,35.1,53714202,373.71,DynamoDB,Session store table
Analytics-Platform,aks-00be403,AZURE,2026-04,425.5,0.0,0,621.55,AKS,Dev K8s cluster
Production-Secondary,ado-06e5155,AZURE,2026-04,0.0,108.3,0,25.48,Azure DevOps,Artifacts storage
Production-Secondary,ps-04ae119,GCP,2026-04,0.0,0.0,12165659,151.13,Pub/Sub,Data pipeline
Data-Science,cr-0126386,GCP,2026-04,485.9,0.0,2065618,616.0,Cloud Run,ETL pipeline service
Finance-Systems,kv-0223506,AZURE,2026-04,0.0,0.0,2445621,7.31,Key Vault,Secrets management
Compliance-Audit,elb-0384685,AWS,2026-04,476.2,0.0,33949488,200.56,ELB,Network load balancer
Security-Ops,gke-0885864,GCP,2026-04,3435.7,0.0,0,6489.05,GKE,GPU node pool
QA-Testing,elb-0d43130,AWS,2026-04,802.7,0.0,31530072,236.14,ELB,Application load balancer
Data-Science,i-013a381,AWS,2026-04,476.4,0.0,0,817.96,EC2,r5.xlarge cache server
Marketing-Platform,lam-0906533,AWS,2026-04,0.0,0.0,925225,6.97,Lambda,Cron job runner
Internal-Tools,rds-0757370,AWS,2026-04,468.2,542.6,0,1107.04,RDS,db.m5.xlarge analytics DB
Data-Science,blob-0d06742,AZURE,2026-04,0.0,2059.3,5462489,259.01,Blob Storage,Build artifacts
Analytics-Platform,fs-04c6485,GCP,2026-04,815.4,57.5,34381939,453.26,Firestore,User profiles DB
Compliance-Audit,s3-0fec630,AWS,2026-04,0.0,2780.0,1359706,96.65,S3,Analytics export bucket
Analytics-Platform,csp-0b45210,GCP,2026-04,648.5,94.8,45736403,3942.26,Cloud Spanner,Global transaction DB
Edge-Network,ps-0656496,GCP,2026-04,0.0,0.0,38828429,460.83,Pub/Sub,Log forwarding
Mobile-Backend,vm-0caa975,AZURE,2026-04,684.6,0.0,0,804.21,Virtual Machines,D4s v3 CI runner
Customer-Portal,i-0f9b989,AWS,2026-04,487.4,0.0,0,33.64,EC2,t3.micro bastion host
Finance-Systems,eh-0ee6804,AZURE,2026-04,563.9,0.0,22534332,251.74,Event Hubs,Standard throughput units
Marketing-Platform,rs-0872178,AWS,2026-04,489.1,1413.0,0,2470.79,Redshift,Data warehouse cluster
Internal-Tools,rds-09b5720,AWS,2026-04,595.1,412.7,0,1418.08,RDS,db.r5.xlarge PostgreSQL primary
Security-Ops,ps-0ed2729,GCP,2026-04,0.0,0.0,27938165,325.99,Pub/Sub,Event streaming
Partner-Integration,rs-0ac2999,AWS,2026-04,855.1,2446.0,0,4309.56,Redshift,Data warehouse cluster
Edge-Network,bq-0c3f361,GCP,2026-04,0.0,6138.1,0,2287.68,BigQuery,Analytics data warehouse
Partner-Integration,blob-03ae877,AZURE,2026-04,0.0,3304.4,8559982,410.35,Blob Storage,Build artifacts
Internal-Tools,ebs-02ac590,AWS,2026-04,0.0,1258.3,0,155.52,EBS,gp3 volumes production
IoT-Platform,csql-107e386,GCP,2026-04,764.1,222.3,0,904.25,Cloud SQL,PostgreSQL replica
Compliance-Audit,rds-0396180,AWS,2026-04,658.9,754.4,0,1509.47,RDS,db.m5.xlarge analytics DB
Finance-Systems,redis-0b0d589,AZURE,2026-04,612.1,0.0,0,303.45,Azure Cache for Redis,Standard C2 cache
Customer-Portal,cosmos-0eb5141,AZURE,2026-04,476.2,33.9,9758365,322.56,Cosmos DB,Config store
Data-Science,gcf-0fcd366,GCP,2026-04,0.0,0.0,10948516,155.51,Cloud Functions,Data triggers
Security-Ops,s3-0efa390,AWS,2026-04,0.0,4400.2,267015,107.23,S3,Log archive bucket
Compliance-Audit,s3-0b30830,AWS,2026-04,0.0,3178.0,1564566,114.28,S3,Analytics export bucket
DR-Recovery,sqldb-088f209,AZURE,2026-04,756.7,271.6,0,1289.34,SQL Database,Standard S3 production
Partner-Integration,azmon-05c4257,AZURE,2026-04,0.0,238.7,30936887,325.4,Azure Monitor,Logs and metrics
Customer-Portal,gcf-066a392,GCP,2026-04,0.0,0.0,12440395,180.09,Cloud Functions,Data triggers
Partner-Integration,sqldb-0cdc909,AZURE,2026-04,964.8,358.4,0,1643.08,SQL Database,Standard S3 production
QA-Testing,elb-0e25643,AWS,2026-04,694.1,0.0,9743847,139.98,ELB,Classic load balancer
Security-Ops,ca-0f36993,GCP,2026-04,0.0,0.0,82824262,301.43,Cloud Armor,WAF policies
Security-Ops,s3-06cc595,AWS,2026-04,0.0,4942.2,315346,120.39,S3,Log archive bucket
Production-Secondary,ecs-0598501,AWS,2026-04,315.9,0.0,0,555.14,ECS,Fargate worker cluster
Customer-Portal,elb-111f752,AWS,2026-04,510.0,0.0,34254163,212.08,ELB,Network load balancer
Shared-Services,app-0c91462,AZURE,2026-04,852.9,0.0,0,496.41,App Service,Web app P1v3
Security-Ops,ecs-018c343,AWS,2026-04,490.5,0.0,0,889.79,ECS,Fargate API cluster
Security-Ops,cdns-0ebc188,GCP,2026-04,0.0,0.0,22276893,32.12,Cloud DNS,DNS zones
Internal-Tools,gke-02d1750,GCP,2026-04,549.4,0.0,0,1551.23,GKE,Production API cluster
Production-Secondary,df-008a884,GCP,2026-04,749.3,0.0,0,1757.15,Dataflow,Streaming pipeline
DevOps-Central,ddb-0681556,AWS,2026-04,898.1,12.5,6332046,106.83,DynamoDB,Config store table
Production-Main,gcs-0052261,GCP,2026-04,0.0,432.6,7087628,76.34,Cloud Storage,Temp processing bucket
Production-Main,s3-0e4d988,AWS,2026-04,0.0,1908.8,11695168,462.75,S3,Production asset storage
Compliance-Audit,elb-0e81808,AWS,2026-04,503.8,0.0,34305080,219.12,ELB,Network load balancer
Security-Ops,ec-08b0776,AWS,2026-04,551.9,0.0,0,198.33,ElastiCache,Redis staging cluster
Edge-Network,gcf-0ddd914,GCP,2026-04,0.0,0.0,6174928,88.97,Cloud Functions,Auth handlers
Customer-Portal,blob-025a526,AZURE,2026-04,0.0,4928.0,0,478.92,Blob Storage,Security audit logs
Shared-Services,rds-1103155,AWS,2026-04,470.0,134.7,0,427.62,RDS,db.t3.large development DB
ML-Training,rds-0377190,AWS,2026-04,522.0,382.4,0,1311.99,RDS,db.r5.xlarge PostgreSQL primary
Partner-Integration,azmon-0704778,AZURE,2026-04,0.0,236.2,30122404,311.61,Azure Monitor,Logs and metrics
Shared-Services,cosmos-04a6756,AZURE,2026-04,545.7,78.1,18501564,692.33,Cosmos DB,Event store
Edge-Network,gcf-0ac9744,GCP,2026-04,0.0,0.0,22345342,332.5,Cloud Functions,Pub/Sub processors
Production-Secondary,eh-006c756,AZURE,2026-04,595.1,0.0,24217066,255.3,Event Hubs,Standard throughput units
Finance-Systems,gcf-0c5d229,GCP,2026-04,0.0,0.0,10433067,150.88,Cloud Functions,Data triggers
IoT-Platform,cr-07c2911,GCP,2026-04,466.7,0.0,3837097,388.13,Cloud Run,Webhook handler
Internal-Tools,ec-1024595,AWS,2026-04,543.9,0.0,0,379.35,ElastiCache,Redis production cluster
Data-Science,gcs-06b9860,GCP,2026-04,0.0,10284.1,247120,222.1,Cloud Storage,Backup bucket
Compliance-Audit,i-0779383,AWS,2026-04,729.4,0.0,0,628.36,EC2,m5.large monitoring server
Internal-Tools,gcs-0e2f639,GCP,2026-04,0.0,382.0,6212211,67.87,Cloud Storage,Temp processing bucket
IoT-Platform,cr-0353556,GCP,2026-04,374.2,0.0,1659118,496.29,Cloud Run,ETL pipeline service
Partner-Integration,df-0ade476,GCP,2026-04,950.4,0.0,0,2224.32,Dataflow,Streaming pipeline
Security-Ops,ecs-0752257,AWS,2026-04,566.2,0.0,0,1001.57,ECS,Fargate API cluster
Production-Main,lam-0ef8919,AWS,2026-04,0.0,0.0,27802380,184.91,Lambda,Data transformer
Production-Secondary,blob-0a2b284,AZURE,2026-04,0.0,2360.5,5852995,358.09,Blob Storage,Media content
Production-Secondary,app-0915380,AZURE,2026-04,670.7,0.0,0,94.6,App Service,Web app B1
Data-Science,cosmos-0759587,AZURE,2026-04,662.4,46.6,13359612,423.22,Cosmos DB,Config store
Compliance-Audit,rds-0a2d193,AWS,2026-04,527.2,360.7,0,1314.83,RDS,db.r5.xlarge PostgreSQL primary
Analytics-Platform,mem-1058605,GCP,2026-04,428.5,0.0,0,296.88,Memorystore,Redis production cache
QA-Testing,elb-05f6806,AWS,2026-04,813.4,0.0,31943610,236.88,ELB,Application load balancer
Compliance-Audit,elb-0383198,AWS,2026-04,606.1,0.0,8208283,117.42,ELB,Classic load balancer
Marketing-Platform,rs-01d1175,AWS,2026-04,0.0,0.0,5624142,281.6,Redshift,Spectrum queries
Customer-Portal,clog-0de0960,GCP,2026-04,0.0,590.4,0,141.98,Cloud Logging,Application logs
Data-Science,ps-0123564,GCP,2026-04,0.0,0.0,17659013,218.54,Pub/Sub,Event streaming
Marketing-Platform,fs-01f4370,GCP,2026-04,500.3,14.5,35049360,366.55,Firestore,Session store
Customer-Portal,cosmos-0c5f842,AZURE,2026-04,609.9,45.6,12882687,418.2,Cosmos DB,Config store
Security-Ops,sqldb-1117748,AZURE,2026-04,814.4,58.0,0,160.41,SQL Database,Basic dev database
Compliance-Audit,kin-0f65409,AWS,2026-04,599.7,0.0,24478175,366.59,Kinesis,Data stream ingestion
Partner-Integration,azmon-0a12660,AZURE,2026-04,0.0,175.7,22932006,234.89,Azure Monitor,Logs and metrics
Compliance-Audit,rds-0c5c625,AWS,2026-04,735.7,520.3,0,1412.22,RDS,db.r5.large PostgreSQL replica
Data-Science,clog-06dc217,GCP,2026-04,0.0,234.1,0,54.61,Cloud Logging,Audit logs
DevOps-Central,appi-0de6691,AZURE,2026-04,0.0,0.0,14449401,180.57,Application Insights,Custom metrics
Production-Main,aks-0020880,AZURE,2026-04,1020.5,0.0,0,1520.1,AKS,Staging K8s cluster
Shared-Services,ecs-0196614,AWS,2026-04,246.0,0.0,0,419.63,ECS,Fargate worker cluster
QA-Testing,ec-03e5292,AWS,2026-04,635.5,0.0,0,439.81,ElastiCache,Redis production cluster
Customer-Portal,ebs-0284870,AWS,2026-04,0.0,503.8,0,307.57,EBS,io2 volumes database
Production-Main,fd-100f700,AZURE,2026-04,0.0,0.0,49743813,367.81,Front Door,Global load balancer
Partner-Integration,redis-0b16352,AZURE,2026-04,632.7,0.0,0,313.71,Azure Cache for Redis,Standard C2 cache
Partner-Integration,elb-0a1a739,AWS,2026-04,386.4,0.0,15659743,112.5,ELB,Application load balancer
Marketing-Platform,ddb-10b7797,AWS,2026-04,546.4,7.5,3804889,63.56,DynamoDB,Config store table
Edge-Network,sqs-030f172,AWS,2026-04,0.0,0.0,31885860,15.44,SQS,Event notification queue
IoT-Platform,csql-034c176,GCP,2026-04,898.4,251.9,0,1359.61,Cloud SQL,PostgreSQL primary
DevOps-Central,app-00ec349,AZURE,2026-04,904.3,0.0,0,130.74,App Service,Web app B1
Compliance-Audit,i-09bd329,AWS,2026-04,604.4,0.0,0,506.21,EC2,m5.large monitoring server
Customer-Portal,vpn-0620659,AWS,2026-04,786.8,0.0,0,191.68,VPN Gateway,Client VPN endpoint
Production-Secondary,mem-0096498,GCP,2026-04,328.9,0.0,0,241.91,Memorystore,Redis staging cache
Shared-Services,gcs-01a7453,GCP,2026-04,0.0,3416.1,3489008,242.3,Cloud Storage,Media assets bucket
Data-Science,i-0b26616,AWS,2026-04,662.2,0.0,0,1078.19,EC2,m5.xlarge web server
DevOps-Central,vm-0fba688,AZURE,2026-04,708.0,0.0,0,203.82,Virtual Machines,B2s development VM
Security-Ops,ecs-07b7146,AWS,2026-04,135.8,0.0,0,237.73,ECS,Fargate batch cluster
DevOps-Central,ddb-0c8d504,AWS,2026-04,784.5,11.1,5374901,94.48,DynamoDB,Config store table
Analytics-Platform,csql-0946366,GCP,2026-04,458.1,326.7,0,897.14,Cloud SQL,MySQL analytics
Mobile-Backend,vm-0342261,AZURE,2026-04,515.8,0.0,0,150.3,Virtual Machines,B2s development VM
Customer-Portal,acr-0430482,AZURE,2026-04,0.0,258.4,496874,163.82,Container Registry,Docker image registry
Marketing-Platform,gcf-0202117,GCP,2026-04,0.0,0.0,1864066,27.1,Cloud Functions,Scheduled tasks
Analytics-Platform,gke-057b474,GCP,2026-04,4787.9,0.0,0,9206.12,GKE,GPU node pool
Security-Ops,sqs-100d671,AWS,2026-04,0.0,0.0,37884602,18.64,SQS,Event notification queue
Edge-Network,s3-0e77512,AWS,2026-04,0.0,978.2,1887225,83.8,S3,Artifact storage
Analytics-Platform,cr-0428733,GCP,2026-04,496.6,0.0,2072458,650.04,Cloud Run,ETL pipeline service
Partner-Integration,cmon-03bb762,GCP,2026-04,0.0,0.0,35102099,288.4,Cloud Monitoring,Metrics and alerting
Partner-Integration,sqldb-0a6e846,AZURE,2026-04,699.7,505.8,0,2755.66,SQL Database,Premium P1 analytics
Security-Ops,vpn-0b04791,AWS,2026-04,454.0,0.0,0,109.83,VPN Gateway,Client VPN endpoint
DevOps-Central,kin-05ca757,AWS,2026-04,631.5,0.0,26347216,366.38,Kinesis,Data stream ingestion
Customer-Portal,gcs-097b639,GCP,2026-04,0.0,18056.2,46407,176.17,Cloud Storage,Archive bucket
Production-Secondary,cosmos-068d137,AZURE,2026-04,699.2,190.6,36855112,1481.05,Cosmos DB,User data store
QA-Testing,r53-03eb769,AWS,2026-04,0.0,0.0,51270054,75.75,Route 53,DNS hosting
Production-Secondary,redis-043b543,AZURE,2026-04,872.0,0.0,0,429.76,Azure Cache for Redis,Standard C2 cache
Mobile-Backend,vm-0f2d973,AZURE,2026-04,728.5,0.0,0,2668.97,Virtual Machines,E8s v3 memory-optimized
Production-Secondary,aks-0ef2938,AZURE,2026-04,1148.9,0.0,0,1698.02,AKS,Staging K8s cluster
IoT-Platform,csql-07df484,GCP,2026-04,970.9,278.4,0,1486.88,Cloud SQL,PostgreSQL primary
DevOps-Central,ec-08c9419,AWS,2026-04,694.3,0.0,0,485.61,ElastiCache,Redis production cluster
ML-Training,rs-0cb9386,AWS,2026-04,0.0,0.0,3582937,177.02,Redshift,Spectrum queries
QA-Testing,elb-0fcb895,AWS,2026-04,752.9,0.0,30537091,223.44,ELB,Application load balancer
Production-Secondary,aks-0056966,AZURE,2026-04,277.5,0.0,0,407.2,AKS,Dev K8s cluster
Partner-Integration,sb-0892421,AZURE,2026-04,562.0,0.0,8213949,425.8,Service Bus,Premium messaging
Internal-Tools,ses-06ea830,AWS,2026-04,0.0,0.0,2460216,2.89,SES,Transactional email
Marketing-Platform,clog-01fc511,GCP,2026-04,0.0,519.6,0,123.33,Cloud Logging,Application logs
Customer-Portal,vpn-0c49718,AWS,2026-04,955.5,0.0,0,231.72,VPN Gateway,Client VPN endpoint
Security-Ops,bq-0166748,GCP,2026-04,0.0,8457.7,0,3137.05,BigQuery,ML training datasets
Compliance-Audit,i-0711499,AWS,2026-04,635.3,0.0,0,2148.21,EC2,m5.2xlarge batch processor
ML-Training,i-05c0894,AWS,2026-04,799.5,0.0,0,671.72,EC2,m5.large monitoring server
ML-Training,ebs-0505369,AWS,2026-04,0.0,499.3,0,297.75,EBS,io2 volumes database
Internal-Tools,blob-06fc172,AZURE,2026-04,0.0,5578.7,0,517.31,Blob Storage,Security audit logs
Production-Secondary,i-064a426,AWS,2026-04,393.7,0.0,0,691.58,EC2,r5.xlarge cache server
DR-Recovery,redis-02f0691,AZURE,2026-04,677.5,0.0,0,798.03,Azure Cache for Redis,Premium P1 cache
ML-Training,rds-0d21371,AWS,2026-04,495.2,560.5,0,1147.17,RDS,db.m5.xlarge analytics DB
Analytics-Platform,gke-0717726,GCP,2026-04,541.8,0.0,0,1580.26,GKE,Batch processing cluster
Shared-Services,app-0bad270,AZURE,2026-04,986.0,0.0,0,1165.88,App Service,API app P2v3
DevOps-Central,appi-102a552,AZURE,2026-04,0.0,0.0,15052966,187.37,Application Insights,Custom metrics
Partner-Integration,gke-03c0738,GCP,2026-04,4132.0,0.0,0,8233.6,GKE,GPU node pool
Analytics-Platform,fs-10c4798,GCP,2026-04,1023.2,28.6,69207935,696.84,Firestore,Session store
IoT-Platform,bq-0bb6584,GCP,2026-04,0.0,3362.1,0,1292.88,BigQuery,BI reporting views
Analytics-Platform,bq-0bb4634,GCP,2026-04,0.0,13422.0,0,5149.85,BigQuery,ML training datasets
Edge-Network,i-0326979,AWS,2026-04,486.9,0.0,0,399.02,EC2,t3.large application server
Finance-Systems,gcs-1168650,GCP,2026-04,0.0,11188.5,3685659,309.77,Cloud Storage,Data lake bucket
Production-Secondary,elb-07db529,AWS,2026-04,482.9,0.0,34214694,212.77,ELB,Network load balancer
Marketing-Platform,ddb-0401403,AWS,2026-04,533.3,38.9,60016088,418.22,DynamoDB,Session store table
Staging-Env,cdns-064f880,GCP,2026-04,0.0,0.0,17643574,26.7,Cloud DNS,DNS zones
Analytics-Platform,gcs-0f70340,GCP,2026-04,0.0,2329.3,2173734,161.63,Cloud Storage,Media assets bucket
Finance-Systems,rds-0f07880,AWS,2026-04,760.7,539.5,0,1474.56,RDS,db.r5.large PostgreSQL replica
Staging-Env,gcs-0b01292,GCP,2026-04,0.0,14848.6,37285,140.85,Cloud Storage,Archive bucket
Internal-Tools,blob-029a273,AZURE,2026-04,0.0,10177.6,99182,294.28,Blob Storage,Backup storage
Production-Main,i-0011267,AWS,2026-04,779.9,0.0,0,55.78,EC2,t3.micro bastion host
Staging-Env,gcs-07ed975,GCP,2026-04,0.0,14603.4,4825571,410.79,Cloud Storage,Data lake bucket
Shared-Services,gcs-06e7706,GCP,2026-04,0.0,3359.2,3240039,233.29,Cloud Storage,Media assets bucket
ML-Training,i-0ea3191,AWS,2026-04,720.3,0.0,0,607.96,EC2,m5.large monitoring server
Data-Science,i-0138182,AWS,2026-04,321.3,0.0,0,921.98,EC2,c5.2xlarge HPC node
Compliance-Audit,i-0f48232,AWS,2026-04,572.6,0.0,0,487.08,EC2,m5.large monitoring server
Finance-Systems,gcs-0bb7444,GCP,2026-04,0.0,3130.4,2954058,215.93,Cloud Storage,Media assets bucket
DevOps-Central,blob-05b0338,AZURE,2026-04,0.0,7587.0,75934,218.88,Blob Storage,Backup storage
Marketing-Platform,rds-0ff5598,AWS,2026-04,347.5,103.6,0,417.59,RDS,db.t3.medium MySQL staging
Internal-Tools,blob-05f5277,AZURE,2026-04,0.0,3696.8,9914771,461.42,Blob Storage,Build artifacts
Customer-Portal,vpn-0445666,AWS,2026-04,940.5,0.0,0,231.44,VPN Gateway,Client VPN endpoint
Production-Main,r53-08e7973,AWS,2026-04,0.0,0.0,14034273,19.72,Route 53,Health checks
Edge-Network,fs-0544510,GCP,2026-04,515.7,14.8,36815337,369.75,Firestore,Session store
Customer-Portal,gcf-0715545,GCP,2026-04,0.0,0.0,12975781,182.35,Cloud Functions,Data triggers
Staging-Env,vai-0838396,GCP,2026-04,490.0,0.0,0,2283.71,Vertex AI,Training pipelines
DR-Recovery,appi-0733593,AZURE,2026-04,0.0,0.0,51054943,609.16,Application Insights,APM telemetry
Internal-Tools,s3-04d2237,AWS,2026-04,0.0,4045.5,6416708,280.53,S3,Media content bucket
ML-Training,r53-0977544,AWS,2026-04,0.0,0.0,11844946,17.45,Route 53,Health checks
Production-Secondary,appi-099b256,AZURE,2026-04,0.0,0.0,37770720,461.03,Application Insights,APM telemetry
Marketing-Platform,rds-01e3515,AWS,2026-04,839.9,590.1,0,2083.95,RDS,db.r5.xlarge PostgreSQL primary
Data-Science,cosmos-0157534,AZURE,2026-04,639.7,46.1,13643595,433.67,Cosmos DB,Config store
Shared-Services,s3-05c9296,AWS,2026-04,0.0,13399.3,2647465,434.52,S3,Data lake raw zone
ML-Training,lam-0f1c278,AWS,2026-04,0.0,0.0,9100730,62.24,Lambda,Notification dispatcher
ML-Training,kin-0462370,AWS,2026-04,750.2,0.0,30061227,443.03,Kinesis,Data stream ingestion
Data-Science,gcf-0932830,GCP,2026-04,0.0,0.0,7537948,107.34,Cloud Functions,Auth handlers
Security-Ops,csql-0168938,GCP,2026-04,603.7,176.5,0,726.62,Cloud SQL,PostgreSQL replica
Edge-Network,i-0494187,AWS,2026-04,543.9,0.0,0,1827.42,EC2,m5.2xlarge batch processor
Production-Secondary,sentinel-006a297,AZURE,2026-04,0.0,0.0,62472566,1549.49,Microsoft Sentinel,SIEM detection
Compliance-Audit,s3-0dd2695,AWS,2026-04,0.0,637.4,1215564,52.83,S3,Artifact storage
Partner-Integration,df-077b363,GCP,2026-04,958.5,0.0,0,2305.44,Dataflow,Streaming pipeline
Marketing-Platform,ddb-01da740,AWS,2026-04,565.1,8.3,4081150,68.22,DynamoDB,Config store table
Data-Science,gcf-08b4980,GCP,2026-04,0.0,0.0,8802312,132.09,Cloud Functions,Auth handlers
Compliance-Audit,rds-10cb700,AWS,2026-04,681.9,496.9,0,1743.67,RDS,db.r5.xlarge PostgreSQL primary
Customer-Portal,ps-108d962,GCP,2026-04,0.0,0.0,48985015,597.14,Pub/Sub,Log forwarding
DevOps-Central,kv-0b6f244,AZURE,2026-04,0.0,0.0,361861,1.06,Key Vault,Certificate store
IoT-Platform,csql-105d913,GCP,2026-04,820.4,229.4,0,1283.02,Cloud SQL,PostgreSQL primary
Marketing-Platform,vpn-01d5989,AWS,2026-04,661.4,0.0,0,163.11,VPN Gateway,Client VPN endpoint
Production-Main,aks-07bf182,AZURE,2026-04,1196.9,0.0,0,1670.48,AKS,Staging K8s cluster
Internal-Tools,rds-10b1574,AWS,2026-04,726.5,501.2,0,1405.78,RDS,db.r5.large PostgreSQL replica
Compliance-Audit,r53-037c367,AWS,2026-04,0.0,0.0,6557199,9.32,Route 53,Health checks
Marketing-Platform,gke-0e46732,GCP,2026-04,2472.2,0.0,0,4647.28,GKE,ML training cluster
Customer-Portal,ebs-0bbe242,AWS,2026-04,0.0,536.2,0,323.66,EBS,io2 volumes database
Data-Science,clog-0131653,GCP,2026-04,0.0,254.4,0,60.87,Cloud Logging,Audit logs
Compliance-Audit,i-039f632,AWS,2026-04,630.2,0.0,0,2116.83,EC2,m5.2xlarge batch processor
Customer-Portal,app-0950773,AZURE,2026-04,736.2,0.0,0,864.15,App Service,API app P2v3
Customer-Portal,eh-0f06905,AZURE,2026-04,685.8,0.0,29378285,312.83,Event Hubs,Standard throughput units
Analytics-Platform,gcs-00a2348,GCP,2026-04,0.0,9571.9,228718,209.02,Cloud Storage,Backup bucket
Data-Science,gcf-0e0a728,GCP,2026-04,0.0,0.0,8804488,129.06,Cloud Functions,Auth handlers
Production-Secondary,acr-0066906,AZURE,2026-04,0.0,200.5,387439,127.58,Container Registry,Docker image registry
Data-Science,gcs-0dbd892,GCP,2026-04,0.0,10763.6,267948,240.57,Cloud Storage,Backup bucket
Production-Main,vm-0572465,AZURE,2026-04,562.8,0.0,0,326.56,Virtual Machines,D2s v3 utility server
Shared-Services,cosmos-10bd365,AZURE,2026-04,672.2,95.2,24072365,882.78,Cosmos DB,Event store
Finance-Systems,rds-0a10412,AWS,2026-04,499.3,703.8,0,2165.0,RDS,db.r5.2xlarge Aurora cluster
Analytics-Platform,cr-00b8695,GCP,2026-04,598.8,0.0,12492392,872.94,Cloud Run,API gateway service
Data-Science,i-1124730,AWS,2026-04,357.4,0.0,0,1013.29,EC2,c5.2xlarge HPC node
