Account_Name,Resource_ID,Cloud_Provider,Billing_Period,Compute_Hours,Storage_GB_Used,API_Requests,Total_Charge,Service_Name,Description
Customer-Portal,vai-0272824,GCP,2026-05,194.1,0.0,0,958.92,Vertex AI,AutoML jobs
Compliance-Audit,s3-0477403,AWS,2026-05,0.0,711.8,1434383,59.96,S3,Artifact storage
Production-Secondary,fs-0de5948,GCP,2026-05,971.8,26.6,66034836,701.15,Firestore,Session store
Finance-Systems,func-021d261,AZURE,2026-05,0.0,0.0,4027671,58.12,Azure Functions,Webhook processor
IoT-Platform,cmon-0355663,GCP,2026-05,0.0,0.0,30073235,233.3,Cloud Monitoring,Metrics and alerting
Compliance-Audit,elb-0d71740,AWS,2026-05,419.7,0.0,29027608,179.88,ELB,Network load balancer
Internal-Tools,gcf-0f0c894,GCP,2026-05,0.0,0.0,2123342,31.31,Cloud Functions,Scheduled tasks
Customer-Portal,fs-04aa211,GCP,2026-05,849.8,59.2,35289568,483.6,Firestore,User profiles DB
QA-Testing,ses-06cb257,AWS,2026-05,0.0,0.0,2263832,2.77,SES,Transactional email
Analytics-Platform,gke-0ec0794,GCP,2026-05,4322.7,0.0,0,8808.51,GKE,GPU node pool
Compliance-Audit,rds-0393803,AWS,2026-05,935.0,666.9,0,1808.78,RDS,db.r5.large PostgreSQL replica
Partner-Integration,vai-1089220,GCP,2026-05,614.3,0.0,0,3014.27,Vertex AI,Training pipelines
Compliance-Audit,i-07a7252,AWS,2026-05,782.2,0.0,0,651.57,EC2,m5.large monitoring server
Marketing-Platform,vai-0787119,GCP,2026-05,589.0,0.0,0,3002.54,Vertex AI,Training pipelines
Finance-Systems,appi-0ada402,AZURE,2026-05,0.0,0.0,15564192,197.94,Application Insights,Custom metrics
DevOps-Central,ddb-00ce395,AWS,2026-05,503.1,69.0,103791188,767.27,DynamoDB,Cache table
Marketing-Platform,vai-0201406,GCP,2026-05,545.0,0.0,0,2767.56,Vertex AI,Training pipelines
Production-Secondary,blob-08d0486,AZURE,2026-05,0.0,12068.4,117515,346.02,Blob Storage,Backup storage
Production-Secondary,blob-1102786,AZURE,2026-05,0.0,13932.6,34495,110.34,Blob Storage,Archive tier
Marketing-Platform,gke-0da0927,GCP,2026-05,2039.1,0.0,0,4112.84,GKE,ML training cluster
Finance-Systems,func-0b2d239,AZURE,2026-05,0.0,0.0,4617714,70.92,Azure Functions,API handlers
Shared-Services,func-0fb3832,AZURE,2026-05,0.0,0.0,3098792,47.08,Azure Functions,Webhook processor
Security-Ops,vpn-017d779,AWS,2026-05,517.1,0.0,0,129.06,VPN Gateway,Client VPN endpoint
Security-Ops,ecs-0658518,AWS,2026-05,155.6,0.0,0,275.65,ECS,Fargate batch cluster
Data-Science,blob-0ff1848,AZURE,2026-05,0.0,2505.0,6472842,317.31,Blob Storage,Build artifacts
ML-Training,i-0dc9655,AWS,2026-05,614.9,0.0,0,2149.49,EC2,r5.2xlarge database server
Security-Ops,cmon-0171477,GCP,2026-05,0.0,0.0,20918643,161.37,Cloud Monitoring,Metrics and alerting
Customer-Portal,elb-0286969,AWS,2026-05,735.1,0.0,30781066,224.38,ELB,Application load balancer
Production-Main,lam-0009821,AWS,2026-05,0.0,0.0,32117098,216.26,Lambda,Data transformer
Security-Ops,ps-0a1e824,GCP,2026-05,0.0,0.0,29439364,367.72,Pub/Sub,Event streaming
Partner-Integration,rs-03c6136,AWS,2026-05,0.0,0.0,4672645,223.65,Redshift,Spectrum queries
Marketing-Platform,gcf-0c54457,GCP,2026-05,0.0,0.0,1615339,24.48,Cloud Functions,Scheduled tasks
Security-Ops,ecs-101c745,AWS,2026-05,454.3,0.0,0,834.86,ECS,Fargate worker cluster
Finance-Systems,gcf-0afd438,GCP,2026-05,0.0,0.0,12541277,183.77,Cloud Functions,Data triggers
Production-Main,blob-0f7c723,AZURE,2026-05,0.0,2745.1,7146768,346.58,Blob Storage,Build artifacts
Marketing-Platform,r53-0d41208,AWS,2026-05,0.0,0.0,43914844,65.41,Route 53,DNS hosting
Internal-Tools,lam-0b1d283,AWS,2026-05,0.0,0.0,8371055,58.98,Lambda,Notification dispatcher
Shared-Services,eh-04b1664,AZURE,2026-05,1014.4,0.0,42688349,452.89,Event Hubs,Standard throughput units
Edge-Network,s3-101a960,AWS,2026-05,0.0,12680.6,121422,279.55,S3,Backup storage bucket
Analytics-Platform,gcs-101b784,GCP,2026-05,0.0,8233.7,211533,192.66,Cloud Storage,Backup bucket
Marketing-Platform,ca-0a37345,GCP,2026-05,0.0,0.0,58455779,214.49,Cloud Armor,WAF policies
Staging-Env,gke-10ef646,GCP,2026-05,605.1,0.0,0,1810.35,GKE,Production API cluster
Customer-Portal,blob-0671523,AZURE,2026-05,0.0,4688.5,0,445.68,Blob Storage,Security audit logs
IoT-Platform,cr-0ea8795,GCP,2026-05,417.7,0.0,3421518,364.11,Cloud Run,Webhook handler
Analytics-Platform,aks-06ee815,AZURE,2026-05,472.9,0.0,0,706.47,AKS,Dev K8s cluster
Production-Secondary,blob-005f915,AZURE,2026-05,0.0,2571.8,6295236,408.35,Blob Storage,Media content
Analytics-Platform,gcs-0807814,GCP,2026-05,0.0,2466.4,2456186,174.96,Cloud Storage,Media assets bucket
Staging-Env,csql-0100157,GCP,2026-05,642.3,180.7,0,1017.73,Cloud SQL,PostgreSQL primary
Customer-Portal,vpn-0f7d948,AWS,2026-05,1357.3,0.0,0,331.96,VPN Gateway,Client VPN endpoint
Mobile-Backend,azmon-0a21733,AZURE,2026-05,0.0,251.7,33169420,343.43,Azure Monitor,Logs and metrics
Finance-Systems,blob-083a215,AZURE,2026-05,0.0,6455.3,63622,188.65,Blob Storage,Backup storage
Customer-Portal,app-09dd159,AZURE,2026-05,699.0,0.0,0,430.79,App Service,Web app P1v3
IoT-Platform,bq-1193133,GCP,2026-05,0.0,3405.9,0,1331.37,BigQuery,BI reporting views
Production-Main,lam-08ec165,AWS,2026-05,0.0,0.0,32444501,226.94,Lambda,Data transformer
Marketing-Platform,vai-0f10130,GCP,2026-05,455.6,0.0,5032535,986.9,Vertex AI,Model serving endpoints
Staging-Env,bq-0f21859,GCP,2026-05,0.0,1303.8,0,506.3,BigQuery,BI reporting views
Analytics-Platform,ado-0761752,AZURE,2026-05,0.0,121.6,0,29.36,Azure DevOps,Artifacts storage
Shared-Services,ca-01b0910,GCP,2026-05,0.0,0.0,80218138,293.07,Cloud Armor,WAF policies
IoT-Platform,csql-108b463,GCP,2026-05,722.0,199.8,0,837.34,Cloud SQL,PostgreSQL replica
DevOps-Central,appi-056d259,AZURE,2026-05,0.0,0.0,57165560,720.72,Application Insights,APM telemetry
Compliance-Audit,kin-0fd9497,AWS,2026-05,699.5,0.0,29960477,428.51,Kinesis,Data stream ingestion
ML-Training,rs-1151520,AWS,2026-05,573.9,1639.3,0,2945.92,Redshift,Data warehouse cluster
DevOps-Central,vm-10f1723,AZURE,2026-05,667.1,0.0,0,1190.21,Virtual Machines,E4s v3 SIEM collector
Analytics-Platform,gcs-1084193,GCP,2026-05,0.0,8561.2,213429,198.5,Cloud Storage,Backup bucket
IoT-Platform,gke-035c324,GCP,2026-05,639.2,0.0,0,1896.62,GKE,Production API cluster
Data-Science,nat-0602814,AWS,2026-05,470.5,0.0,0,106.8,NAT Gateway,Staging VPC NAT
Staging-Env,ps-0e3b104,GCP,2026-05,0.0,0.0,12405131,158.64,Pub/Sub,Data pipeline
DevOps-Central,appi-0804101,AZURE,2026-05,0.0,0.0,70770532,861.05,Application Insights,APM telemetry
Edge-Network,elb-060d300,AWS,2026-05,849.6,0.0,11632838,166.48,ELB,Classic load balancer
Partner-Integration,appi-07e3482,AZURE,2026-05,0.0,0.0,46769644,575.26,Application Insights,APM telemetry
Production-Main,eh-0bb2869,AZURE,2026-05,0.0,579.5,0,137.99,Event Hubs,Capture to storage
Analytics-Platform,aks-00bf283,AZURE,2026-05,588.7,0.0,0,2628.56,AKS,Production K8s cluster
Marketing-Platform,rs-0db7790,AWS,2026-05,0.0,0.0,6634206,330.71,Redshift,Spectrum queries
Mobile-Backend,sqldb-0883304,AZURE,2026-05,827.5,569.2,0,3371.58,SQL Database,Premium P1 analytics
DevOps-Central,kin-0bc2586,AWS,2026-05,920.0,0.0,24980215,369.21,Kinesis,Firehose delivery
Finance-Systems,s3-109f584,AWS,2026-05,0.0,11700.6,2365526,409.8,S3,Data lake raw zone
Analytics-Platform,vai-070f100,GCP,2026-05,207.0,0.0,0,1007.39,Vertex AI,AutoML jobs
QA-Testing,lam-0cce559,AWS,2026-05,0.0,0.0,4247709,29.3,Lambda,Image resizer
Internal-Tools,aks-06b0216,AZURE,2026-05,1619.8,0.0,0,2416.05,AKS,Staging K8s cluster
Partner-Integration,gke-03be323,GCP,2026-05,470.8,0.0,0,1391.35,GKE,Batch processing cluster
Internal-Tools,aks-0f22641,AZURE,2026-05,1497.7,0.0,0,2186.42,AKS,Staging K8s cluster
Analytics-Platform,fs-00a0210,GCP,2026-05,926.7,26.5,65478976,690.54,Firestore,Session store
Marketing-Platform,ddb-0c73535,AWS,2026-05,485.8,6.6,3305934,58.03,DynamoDB,Config store table
Production-Main,aks-0022100,AZURE,2026-05,464.3,0.0,0,676.57,AKS,Dev K8s cluster
Analytics-Platform,csql-082e688,GCP,2026-05,548.8,384.6,0,1084.19,Cloud SQL,MySQL analytics
Edge-Network,gke-0b47654,GCP,2026-05,2361.6,0.0,0,4840.8,GKE,ML training cluster
Customer-Portal,vpn-0d53194,AWS,2026-05,849.1,0.0,0,215.79,VPN Gateway,Client VPN endpoint
Staging-Env,bq-0493686,GCP,2026-05,0.0,1420.4,0,557.5,BigQuery,BI reporting views
Data-Science,rds-0135326,AWS,2026-05,696.7,784.8,0,1620.17,RDS,db.m5.xlarge analytics DB
Finance-Systems,gcs-0c6f627,GCP,2026-05,0.0,10043.0,3302985,298.14,Cloud Storage,Data lake bucket
Shared-Services,appi-0dfe368,AZURE,2026-05,0.0,0.0,36856093,471.61,Application Insights,APM telemetry
Finance-Systems,csql-0235236,GCP,2026-05,585.3,164.3,0,919.4,Cloud SQL,PostgreSQL primary
Internal-Tools,sqs-02af753,AWS,2026-05,0.0,0.0,50146479,25.7,SQS,Order processing queue
Production-Secondary,i-0f80736,AWS,2026-05,1174.1,0.0,0,1033.01,EC2,t3.large application server
Customer-Portal,bq-0ca4291,GCP,2026-05,0.0,1093.7,0,428.13,BigQuery,Data export queries
Production-Secondary,i-007d734,AWS,2026-05,598.0,0.0,0,2019.1,EC2,m5.2xlarge batch processor
Customer-Portal,elb-04a4272,AWS,2026-05,748.1,0.0,10621686,154.23,ELB,Classic load balancer
Data-Science,cmon-0b0e986,GCP,2026-05,0.0,0.0,34299083,278.86,Cloud Monitoring,Metrics and alerting
Internal-Tools,ec-0940670,AWS,2026-05,466.2,0.0,0,327.39,ElastiCache,Redis production cluster
Internal-Tools,gcs-02df884,GCP,2026-05,0.0,9385.4,231995,210.91,Cloud Storage,Backup bucket
Mobile-Backend,vm-09bb165,AZURE,2026-05,670.7,0.0,0,952.22,Virtual Machines,F4s v2 compute node
Customer-Portal,fd-0251891,AZURE,2026-05,0.0,0.0,63796837,460.23,Front Door,Global load balancer
Data-Science,cosmos-09e8442,AZURE,2026-05,581.8,161.1,32953037,1319.49,Cosmos DB,User data store
Customer-Portal,blob-0eb1253,AZURE,2026-05,0.0,5140.1,0,503.65,Blob Storage,Security audit logs
DevOps-Central,sqldb-0a8e401,AZURE,2026-05,619.0,212.5,0,1028.62,SQL Database,Standard S3 production
Edge-Network,ebs-0314161,AWS,2026-05,0.0,161.5,0,20.3,EBS,gp3 volumes staging
Data-Science,csp-0121138,GCP,2026-05,539.2,75.8,37343292,3220.92,Cloud Spanner,Global transaction DB
Finance-Systems,aks-102f898,AZURE,2026-05,265.8,0.0,0,400.81,AKS,Dev K8s cluster
Finance-Systems,s3-0d74264,AWS,2026-05,0.0,7671.8,75655,169.66,S3,Backup storage bucket
Partner-Integration,azmon-0a59651,AZURE,2026-05,0.0,231.0,30136105,310.46,Azure Monitor,Logs and metrics
Compliance-Audit,i-1059858,AWS,2026-05,813.4,0.0,0,696.87,EC2,m5.large monitoring server
Analytics-Platform,kv-10e4289,AZURE,2026-05,0.0,0.0,485784,1.47,Key Vault,Certificate store
Shared-Services,func-09a1968,AZURE,2026-05,0.0,0.0,10235458,154.39,Azure Functions,API handlers
Production-Secondary,fs-0097230,GCP,2026-05,862.9,25.0,61407029,638.05,Firestore,Session store
Staging-Env,gke-0d96647,GCP,2026-05,603.1,0.0,0,1751.06,GKE,Production API cluster
Customer-Portal,blob-0259159,AZURE,2026-05,0.0,2397.9,6013364,380.64,Blob Storage,Media content
Production-Main,vm-003c553,AZURE,2026-05,930.3,0.0,0,1316.71,Virtual Machines,F4s v2 compute node
Shared-Services,sb-05c7144,AZURE,2026-05,534.4,0.0,7409254,397.47,Service Bus,Premium messaging
Production-Main,eh-0025680,AZURE,2026-05,586.7,0.0,24867562,264.34,Event Hubs,Standard throughput units
Partner-Integration,rds-056b126,AWS,2026-05,860.8,602.4,0,1685.96,RDS,db.r5.large PostgreSQL replica
Compliance-Audit,rs-0ab9836,AWS,2026-05,616.7,1712.5,0,3070.88,Redshift,Data warehouse cluster
Marketing-Platform,gcf-0e5d976,GCP,2026-05,0.0,0.0,2052107,30.4,Cloud Functions,Scheduled tasks
Finance-Systems,s3-0591832,AWS,2026-05,0.0,5296.7,8307954,380.3,S3,Media content bucket
Staging-Env,gcf-00f6258,GCP,2026-05,0.0,0.0,25202581,362.12,Cloud Functions,Pub/Sub processors
DevOps-Central,sb-00d7881,AZURE,2026-05,766.6,0.0,10349699,573.72,Service Bus,Premium messaging
Analytics-Platform,eh-0c57869,AZURE,2026-05,0.0,362.4,0,88.05,Event Hubs,Capture to storage
Partner-Integration,sb-05dd537,AZURE,2026-05,738.3,0.0,10345557,559.29,Service Bus,Premium messaging
Data-Science,i-013c432,AWS,2026-05,552.8,0.0,0,1933.03,EC2,m5.2xlarge batch processor
ML-Training,rs-0363157,AWS,2026-05,499.6,1398.9,0,2445.61,Redshift,Data warehouse cluster
Shared-Services,sb-0dc4566,AZURE,2026-05,517.2,0.0,7263388,399.73,Service Bus,Premium messaging
DevOps-Central,aks-0cf1749,AZURE,2026-05,411.6,0.0,0,613.34,AKS,Dev K8s cluster
Analytics-Platform,eh-0479891,AZURE,2026-05,0.0,355.7,0,86.5,Event Hubs,Capture to storage
Edge-Network,ebs-0f39725,AWS,2026-05,0.0,127.7,0,15.49,EBS,gp3 volumes staging
Finance-Systems,rds-0f26468,AWS,2026-05,778.4,871.6,0,1817.27,RDS,db.m5.xlarge analytics DB
Partner-Integration,appi-064d380,AZURE,2026-05,0.0,0.0,67859102,833.61,Application Insights,APM telemetry
Internal-Tools,gke-02d2760,GCP,2026-05,4434.5,0.0,0,8732.81,GKE,GPU node pool
Production-Secondary,csql-070a801,GCP,2026-05,611.2,433.6,0,1199.22,Cloud SQL,MySQL analytics
Data-Science,gke-012c228,GCP,2026-05,3513.5,0.0,0,6942.78,GKE,GPU node pool
ML-Training,rs-1068403,AWS,2026-05,486.2,1366.2,0,2435.18,Redshift,Data warehouse cluster
IoT-Platform,cr-0c2a220,GCP,2026-05,303.3,0.0,1248855,257.1,Cloud Run,Image processor
Security-Ops,vai-016f381,GCP,2026-05,629.8,0.0,7065599,1334.19,Vertex AI,Model serving endpoints
Compliance-Audit,s3-0864751,AWS,2026-05,0.0,12510.1,2504923,423.71,S3,Data lake raw zone
Security-Ops,ps-098b992,GCP,2026-05,0.0,0.0,27105090,338.52,Pub/Sub,Event streaming
Staging-Env,gcs-0876450,GCP,2026-05,0.0,18285.1,45948,179.73,Cloud Storage,Archive bucket
Internal-Tools,lam-02c7649,AWS,2026-05,0.0,0.0,1173238,8.81,Lambda,Cron job runner
Internal-Tools,s3-102e326,AWS,2026-05,0.0,4090.8,6563092,292.03,S3,Media content bucket
Internal-Tools,ses-02a8789,AWS,2026-05,0.0,0.0,2435990,2.89,SES,Transactional email
Data-Science,kv-015a390,AZURE,2026-05,0.0,0.0,467844,1.43,Key Vault,Certificate store
Mobile-Backend,azmon-0bba725,AZURE,2026-05,0.0,315.2,41328889,431.7,Azure Monitor,Logs and metrics
Finance-Systems,aks-0922802,AZURE,2026-05,308.6,0.0,0,457.05,AKS,Dev K8s cluster
Marketing-Platform,rds-0dec903,AWS,2026-05,635.2,457.4,0,1247.0,RDS,db.r5.large PostgreSQL replica
Mobile-Backend,fd-095e352,AZURE,2026-05,0.0,0.0,54075246,394.11,Front Door,Global load balancer
Partner-Integration,rs-0af6242,AWS,2026-05,626.7,1740.7,0,3200.08,Redshift,Data warehouse cluster
DevOps-Central,sentinel-00e5745,AZURE,2026-05,0.0,0.0,36601773,924.86,Microsoft Sentinel,Log analytics
Edge-Network,sns-065d432,AWS,2026-05,0.0,0.0,10759846,5.43,SNS,Alert notifications
Analytics-Platform,eh-04e3729,AZURE,2026-05,538.8,0.0,22129052,243.47,Event Hubs,Standard throughput units
Partner-Integration,elb-0534422,AWS,2026-05,461.8,0.0,19005841,138.4,ELB,Application load balancer
DevOps-Central,redis-0fc2470,AZURE,2026-05,763.0,0.0,0,884.66,Azure Cache for Redis,Premium P1 cache
Customer-Portal,vm-05b7601,AZURE,2026-05,594.9,0.0,0,353.59,Virtual Machines,D2s v3 utility server
Compliance-Audit,sns-07bc236,AWS,2026-05,0.0,0.0,17167664,8.55,SNS,Event fanout topic
Customer-Portal,i-0292184,AWS,2026-05,810.0,0.0,0,709.94,EC2,m5.large monitoring server
DevOps-Central,sentinel-0905483,AZURE,2026-05,0.0,0.0,37447637,910.6,Microsoft Sentinel,Log analytics
DevOps-Central,kv-0c74453,AZURE,2026-05,0.0,0.0,2506293,7.69,Key Vault,Secrets management
Production-Secondary,cosmos-0ad3510,AZURE,2026-05,523.6,74.1,17598992,671.17,Cosmos DB,Event store
Finance-Systems,eks-0458148,AWS,2026-05,1017.2,0.0,0,2982.75,EKS,Production K8s cluster
Marketing-Platform,ddb-01d9664,AWS,2026-05,577.6,40.7,64220926,443.89,DynamoDB,Session store table
Production-Main,redis-0042268,AZURE,2026-05,902.7,0.0,0,1107.9,Azure Cache for Redis,Premium P1 cache
Compliance-Audit,elb-0755271,AWS,2026-05,787.9,0.0,33457633,233.63,ELB,Application load balancer
Compliance-Audit,vpn-113e883,AWS,2026-05,598.2,0.0,0,151.14,VPN Gateway,Client VPN endpoint
Customer-Portal,s3-09c9825,AWS,2026-05,0.0,20969.6,4118544,724.11,S3,Data lake raw zone
Marketing-Platform,gke-114e881,GCP,2026-05,3838.2,0.0,0,7493.67,GKE,GPU node pool
Production-Main,cmon-0049683,GCP,2026-05,0.0,0.0,22417192,176.15,Cloud Monitoring,Metrics and alerting
Edge-Network,sns-10c8578,AWS,2026-05,0.0,0.0,9853347,4.75,SNS,Alert notifications
Marketing-Platform,ddb-0f33123,AWS,2026-05,571.3,41.0,65493352,453.4,DynamoDB,Session store table
Production-Main,r53-0407779,AWS,2026-05,0.0,0.0,61817984,92.8,Route 53,DNS hosting
Security-Ops,ses-0c0f585,AWS,2026-05,0.0,0.0,2077780,2.56,SES,Transactional email
Data-Science,bq-09d9422,GCP,2026-05,0.0,1538.9,0,605.55,BigQuery,BI reporting views
Partner-Integration,appi-0ef7381,AZURE,2026-05,0.0,0.0,45619847,570.94,Application Insights,APM telemetry
Production-Secondary,sqldb-006e371,AZURE,2026-05,565.2,399.0,0,2259.71,SQL Database,Premium P1 analytics
Data-Science,aks-10ae750,AZURE,2026-05,249.7,0.0,0,379.35,AKS,Dev K8s cluster
DR-Recovery,sb-0ba9867,AZURE,2026-05,0.0,0.0,15043634,37.12,Service Bus,Standard messaging
Marketing-Platform,ddb-050e790,AWS,2026-05,627.1,8.9,4429172,74.77,DynamoDB,Config store table
QA-Testing,elb-03e7273,AWS,2026-05,763.5,0.0,32351639,231.86,ELB,Application load balancer
Shared-Services,vm-0c90772,AZURE,2026-05,898.9,0.0,0,1080.75,Virtual Machines,D4s v3 CI runner
Partner-Integration,rds-0f16278,AWS,2026-05,763.7,537.2,0,1468.99,RDS,db.r5.large PostgreSQL replica
Finance-Systems,sb-0610431,AZURE,2026-05,0.0,0.0,23844328,60.1,Service Bus,Standard messaging
Partner-Integration,redis-03b0238,AZURE,2026-05,723.7,0.0,0,869.26,Azure Cache for Redis,Premium P1 cache
Mobile-Backend,sqldb-0349366,AZURE,2026-05,804.7,573.9,0,3188.84,SQL Database,Premium P1 analytics
Mobile-Backend,vm-0986858,AZURE,2026-05,675.1,0.0,0,950.93,Virtual Machines,F4s v2 compute node
Production-Main,s3-0eb8776,AWS,2026-05,0.0,1752.9,10336407,434.56,S3,Production asset storage
Production-Main,app-0028269,AZURE,2026-05,927.2,0.0,0,569.12,App Service,Web app P1v3
Production-Main,r53-0a71797,AWS,2026-05,0.0,0.0,13745775,20.77,Route 53,Health checks
DevOps-Central,appi-060e853,AZURE,2026-05,0.0,0.0,58566414,743.0,Application Insights,APM telemetry
Production-Main,cmon-112d573,GCP,2026-05,0.0,0.0,21107085,166.66,Cloud Monitoring,Metrics and alerting
Marketing-Platform,nat-052d993,AWS,2026-05,832.4,0.0,0,193.1,NAT Gateway,Dev VPC NAT
Data-Science,sb-0152320,AZURE,2026-05,0.0,0.0,23177967,57.79,Service Bus,Standard messaging
Partner-Integration,elb-108e748,AWS,2026-05,782.1,0.0,10545311,156.12,ELB,Classic load balancer
Staging-Env,bq-094e546,GCP,2026-05,0.0,1826.2,0,691.61,BigQuery,BI reporting views
Production-Main,cf-10fc798,AWS,2026-05,0.0,0.0,44791609,225.36,CloudFront,CDN API distribution
Customer-Portal,elb-054e407,AWS,2026-05,799.7,0.0,34574119,240.72,ELB,Application load balancer
Customer-Portal,cosmos-0aa0416,AZURE,2026-05,554.7,79.2,19367998,709.5,Cosmos DB,Event store
Analytics-Platform,aks-0f9f800,AZURE,2026-05,1016.1,0.0,0,1462.85,AKS,Staging K8s cluster
Internal-Tools,ebs-02aa908,AWS,2026-05,0.0,226.0,0,27.65,EBS,gp3 volumes staging
Data-Science,i-0c45831,AWS,2026-05,701.9,0.0,0,1200.74,EC2,m5.xlarge web server
Finance-Systems,sentinel-108a486,AZURE,2026-05,0.0,0.0,104726934,2669.22,Microsoft Sentinel,SIEM detection
Finance-Systems,appi-0fce421,AZURE,2026-05,0.0,0.0,52021694,624.82,Application Insights,APM telemetry
Production-Main,aks-0828395,AZURE,2026-05,1175.4,0.0,0,1749.15,AKS,Staging K8s cluster
Analytics-Platform,bq-0855409,GCP,2026-05,0.0,2401.8,0,929.14,BigQuery,BI reporting views
Edge-Network,csql-0f1b746,GCP,2026-05,710.1,197.8,0,840.76,Cloud SQL,PostgreSQL replica
Security-Ops,sqs-0a29511,AWS,2026-05,0.0,0.0,43809380,21.53,SQS,Event notification queue
IoT-Platform,df-035f202,GCP,2026-05,474.8,0.0,0,1136.77,Dataflow,Batch pipeline
Partner-Integration,eks-093a354,AWS,2026-05,426.5,0.0,0,1241.71,EKS,Staging K8s cluster
Customer-Portal,s3-0b03411,AWS,2026-05,0.0,18307.0,3578623,619.55,S3,Data lake raw zone
Mobile-Backend,acr-0c2e265,AZURE,2026-05,0.0,162.9,316237,104.65,Container Registry,Docker image registry
Analytics-Platform,cdns-00b5600,GCP,2026-05,0.0,0.0,22489776,34.01,Cloud DNS,DNS zones
Production-Main,i-04c9242,AWS,2026-05,388.2,0.0,0,1117.33,EC2,c5.2xlarge HPC node
IoT-Platform,gke-0ff2384,GCP,2026-05,2551.1,0.0,0,4918.87,GKE,ML training cluster
Compliance-Audit,s3-0e75150,AWS,2026-05,0.0,12364.8,2447867,432.09,S3,Data lake raw zone
Production-Main,s3-0bb9469,AWS,2026-05,0.0,10227.8,621398,246.07,S3,Log archive bucket
Customer-Portal,blob-0df2180,AZURE,2026-05,0.0,2685.5,6825202,435.66,Blob Storage,Media content
Security-Ops,ecs-0b43950,AWS,2026-05,184.6,0.0,0,330.6,ECS,Fargate batch cluster
Staging-Env,vai-113c698,GCP,2026-05,432.5,0.0,0,2113.57,Vertex AI,Training pipelines
Mobile-Backend,kin-032c685,AWS,2026-05,892.1,0.0,23809596,346.98,Kinesis,Firehose delivery
Production-Secondary,eh-0eec514,AZURE,2026-05,624.7,0.0,26112469,276.5,Event Hubs,Standard throughput units
Marketing-Platform,rds-0ee5106,AWS,2026-05,641.5,177.1,0,568.27,RDS,db.t3.large development DB
Partner-Integration,ado-0c66978,AZURE,2026-05,0.0,84.2,0,19.98,Azure DevOps,Artifacts storage
Partner-Integration,redis-0765770,AZURE,2026-05,581.4,0.0,0,695.65,Azure Cache for Redis,Premium P1 cache
Partner-Integration,cf-0cd9510,AWS,2026-05,0.0,0.0,40245568,198.62,CloudFront,CDN API distribution
DevOps-Central,kin-0fc6673,AWS,2026-05,583.7,0.0,24007863,347.91,Kinesis,Data stream ingestion
Finance-Systems,mem-0229681,GCP,2026-05,431.5,0.0,0,310.95,Memorystore,Redis staging cache
Internal-Tools,aks-0672283,AZURE,2026-05,735.9,0.0,0,3201.96,AKS,Production K8s cluster
Production-Main,lam-0008470,AWS,2026-05,0.0,0.0,56400997,391.28,Lambda,API gateway handler
